# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = eight_schools_cp_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = eight_schools.data.R
# init = 2 (Default)
# random
#   seed = 483892929
# output
#   file = eight_schools_cp.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
-10.4623,0.333333,0.318247,2,3,1,15.1627,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,2.7536e-22,0.318247,1,1,0,18.975,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,3.28162e-05,0.318247,1,1,0,18.7913,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,0.0106597,0.318247,1,1,0,14.136,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,3.78889e-13,0.318247,1,1,0,21.5593,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,5.12997e-153,0.318247,1,1,0,16.2809,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,1.20059e-29,0.318247,1,1,0,13.0502,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,8.53012e-14,0.318247,1,1,0,15.157,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,2.16113e-32,0.318247,1,1,0,14.0586,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,5.42277e-25,0.318247,1,1,0,16.7301,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,1.60064e-136,0.318247,1,1,0,13.7172,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,4.55737e-09,0.318247,2,3,1,15.9374,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,3.33625e-07,0.318247,2,3,0,13.4214,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,0.0171202,0.318247,1,1,0,13.5889,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,1.59079e-87,0.318247,1,1,0,17.015,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,4.06059e-18,0.318247,1,1,0,20.3731,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,1.34966e-16,0.318247,1,1,0,18.6275,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,0.00490286,0.318247,1,1,0,16.3431,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,4.16624e-25,0.318247,1,1,0,14.2369,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,0.0164073,0.318247,2,3,0,13.8564,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-10.4623,5.29418e-16,0.318247,1,1,0,15.454,16.5273,1.30597,16.7648,17.4278,15.7117,16.7198,18.1943,17.8822,16.0315,16.7899
-12.1223,0.139593,0.318247,2,3,0,14.1473,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,1.37565e-09,0.318247,1,1,0,17.8159,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,2.26279e-29,0.318247,1,1,0,18.3821,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,0.000868769,0.318247,1,1,0,16.5403,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,2.62512e-05,0.318247,1,1,0,14.0126,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,0.0182305,0.318247,4,9,1,13.3491,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,0.000124585,0.318247,2,3,1,18.8405,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,2.96767e-08,0.318247,2,3,0,17.2522,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,5.9283e-48,0.318247,1,1,0,15.2842,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,3.48971e-39,0.318247,1,1,0,18.2152,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,9.73015e-35,0.318247,1,1,0,15.2984,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,8.77415e-21,0.318247,2,3,0,16.8634,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,3.38231e-24,0.318247,1,1,0,15.675,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,8.53894e-07,0.318247,1,1,0,15.5289,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,0.0871812,0.318247,1,1,0,14.1131,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,8.89369e-156,0.318247,1,1,0,20.0267,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,6.44852e-16,0.318247,1,1,0,19.7512,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,2.48113e-28,0.318247,1,1,0,18.7663,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,2.64907e-44,0.318247,1,1,0,20.4718,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,3.38533e-48,0.318247,1,1,0,16.3181,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,1.28314e-09,0.318247,1,1,0,13.9904,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,6.51352e-05,0.318247,3,7,0,19.1141,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,3.11241e-07,0.318247,2,3,0,20.0695,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,3.58985e-07,0.318247,2,2,1,15.0529,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,0.000155096,0.318247,2,3,0,18.3008,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,0.13792,0.318247,2,3,0,14.2552,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,0.0229779,0.318247,2,3,0,13.4654,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,4.51287e-07,0.318247,1,1,0,14.0245,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,0.239681,0.318247,1,1,0,15.1319,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,1.27541e-55,0.318247,1,1,0,15.2816,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-12.1223,7.90629e-13,0.318247,1,1,0,15.0281,16.6143,1.244,17.4825,18.9221,15.0154,16.7861,15.4197,14.4136,16.2465,16.5295
-13.3064,0.17072,0.318247,1,1,0,16.6161,16.2338,1.19298,17.1176,17.9241,17.0351,14.0902,15.7131,14.8774,18.0883,18.1903
-13.3064,6.60377e-12,0.318247,4,9,1,15.351,16.2338,1.19298,17.1176,17.9241,17.0351,14.0902,15.7131,14.8774,18.0883,18.1903
-13.3064,1.57161e-09,0.318247,3,7,0,18.301,16.2338,1.19298,17.1176,17.9241,17.0351,14.0902,15.7131,14.8774,18.0883,18.1903
-13.3064,5.32193e-17,0.318247,3,7,0,21.6157,16.2338,1.19298,17.1176,17.9241,17.0351,14.0902,15.7131,14.8774,18.0883,18.1903
-13.3064,0.00628806,0.318247,2,3,0,16.4233,16.2338,1.19298,17.1176,17.9241,17.0351,14.0902,15.7131,14.8774,18.0883,18.1903
-13.3064,3.49819e-14,0.318247,2,3,0,18.7427,16.2338,1.19298,17.1176,17.9241,17.0351,14.0902,15.7131,14.8774,18.0883,18.1903
-13.3064,1.30715e-08,0.318247,2,3,0,17.0856,16.2338,1.19298,17.1176,17.9241,17.0351,14.0902,15.7131,14.8774,18.0883,18.1903
-13.3064,9.61294e-09,0.318247,1,1,0,18.2989,16.2338,1.19298,17.1176,17.9241,17.0351,14.0902,15.7131,14.8774,18.0883,18.1903
-13.3064,0.0222756,0.318247,1,1,0,17.5514,16.2338,1.19298,17.1176,17.9241,17.0351,14.0902,15.7131,14.8774,18.0883,18.1903
-13.3064,0.000242995,0.318247,2,3,0,20.0139,16.2338,1.19298,17.1176,17.9241,17.0351,14.0902,15.7131,14.8774,18.0883,18.1903
-13.3064,1.64954e-34,0.318247,1,1,0,19.6365,16.2338,1.19298,17.1176,17.9241,17.0351,14.0902,15.7131,14.8774,18.0883,18.1903
-13.3064,8.77059e-12,0.318247,1,1,0,16.7154,16.2338,1.19298,17.1176,17.9241,17.0351,14.0902,15.7131,14.8774,18.0883,18.1903
-13.3064,2.38146e-204,0.318247,1,1,0,20.4149,16.2338,1.19298,17.1176,17.9241,17.0351,14.0902,15.7131,14.8774,18.0883,18.1903
-13.3064,4.40979e-100,0.318247,1,1,0,20.5948,16.2338,1.19298,17.1176,17.9241,17.0351,14.0902,15.7131,14.8774,18.0883,18.1903
-13.3196,0.5,0.318247,2,2,1,21.2752,15.658,2.23981,14.8897,14.715,17.9467,14.5767,12.9794,16.4412,18.6939,15.4227
-15.9122,0.122997,0.318247,3,5,1,18.1366,13.5153,2.81366,15.6176,13.5888,18.5084,13.1188,12.3135,16.1854,17.7724,16.3285
-18.803,0.502695,0.318247,3,5,0,20.1337,17.0421,5.93301,16.7248,11.4311,13.903,16.6063,7.63234,14.125,14.9105,17.5368
-19.6391,0.399478,0.318247,4,15,0,23.6768,17.0085,6.45291,17.9548,12.8857,13.571,19.3595,6.72535,11.3993,15.3008,21.0645
-21.3271,0.950415,0.318247,3,7,0,24.0291,18.6459,7.67749,22.8714,13.3096,16.7438,10.6621,11.7288,16.2052,23.891,17.8035
-21.2038,0.904238,0.318247,4,15,0,29.5001,8.66513,5.21664,15.5476,9.47215,12.9713,16.5657,-1.11305,14.3923,18.0242,14.8407
-21.4089,0.995784,0.318247,4,15,0,24.9795,10.1423,5.06055,16.1072,11.9489,13.0933,1.05837,5.75031,3.63762,7.38623,-2.61729
-23.412,0.930552,0.318247,3,7,0,26.3596,2.81641,10.0296,7.1185,15.7667,18.0892,8.15559,8.67997,3.86744,5.29221,-3.22708
-21.2566,0.990369,0.318247,4,15,0,27.1589,7.51455,10.4676,17.0877,1.64633,-10.0819,8.17214,2.0592,8.74183,18.3196,14.8046
-22.2912,0.968321,0.318247,4,15,0,25.7953,10.3634,6.39992,10.1406,4.128,-1.4242,15.5558,-4.58877,16.1304,13.2884,4.85441
-24.7627,0.971167,0.318247,4,15,0,29.334,9.25314,8.9126,17.4537,2.80955,23.4858,22.5455,13.2609,5.82896,21.2151,13.8168
-26.4027,0.988845,0.318247,4,15,0,31.6901,17.222,11.689,10.2075,10.4752,8.90725,18.0854,4.18998,-6.02292,15.6814,33.7103
-23.7274,0.941527,0.318247,4,15,0,29.9922,8.26673,7.32295,17.4053,9.59908,2.40361,-4.30851,7.12572,12.9469,12.1608,-10.478
-21.2283,0.887719,0.318247,3,7,0,26.3571,0.598905,9.88802,13.007,9.71773,-7.08279,8.81449,-1.02322,7.8669,15.6455,-3.09421
-19.9801,0.965652,0.318247,4,15,0,25.0969,4.49223,5.09613,10.6923,5.60039,15.7274,3.59677,4.12713,-0.382333,8.47411,15.1994
-18.6464,1,0.318247,3,7,0,22.0026,6.54944,5.50783,12.5645,8.44257,-0.612968,14.6359,5.65821,11.1055,15.5906,2.34392
-19.0248,0.959977,0.318247,2,3,0,19.5867,5.91509,5.36676,13.7829,9.15389,-0.19113,14.4933,5.34851,11.0913,14.7735,2.14982
-19.3935,0.857465,0.318247,3,7,0,22.5469,6.78423,3.65965,5.15185,4.83219,3.06381,7.08437,5.4482,-3.07794,10.6764,15.7978
-22.632,0.992063,0.318247,3,7,0,26.6052,8.62695,6.18338,7.50615,1.0614,17.8776,21.1909,13.6657,7.5492,8.9645,11.5946
-25.164,0.885469,0.318247,4,15,0,31.0764,7.77045,13.6,14.7964,17.8379,-0.739768,-13.5017,-2.83744,-3.59176,10.2189,10.0118
-30.5954,0.916027,0.318247,4,15,0,36.2214,-6.24858,13.899,4.12448,-0.487171,15.1986,-17.5556,-0.875255,15.635,19.1865,-2.83241
-28.165,1,0.318247,4,15,0,34.788,17.2597,17.5131,19.9063,12.2361,0.035116,24.8261,3.93781,-10.2726,6.75009,14.2995
-25.912,0.955844,0.318247,4,15,0,34.77,6.54961,11.6377,17.4628,4.69714,10.0394,-8.969,2.2086,19.0849,27.0318,18.2583
-24.0936,0.900043,0.318247,4,15,0,30.4542,8.95727,9.31577,11.4811,15.394,8.02225,26.3479,9.15947,-0.866786,2.1563,11.1776
-21.2022,0.988661,0.318247,4,15,0,27.5261,9.23554,6.01308,12.8448,8.92679,10.6788,23.3577,9.95416,11.708,6.26012,2.1773
-18.6186,0.993508,0.318247,3,7,0,24.933,10.6922,4.58702,4.67174,16.1874,9.3365,4.33437,10.2179,6.23532,16.8101,6.4501
-18.1387,0.974035,0.318247,3,7,0,25.2992,9.5514,4.62403,6.31032,14.2834,11.2111,4.31035,14.8735,9.04147,14.7084,5.44989
-18.9089,0.936224,0.318247,3,7,0,23.1997,8.38198,4.00543,12.795,2.99348,11.5561,15.9029,12.5532,1.65878,7.78328,10.1851
-23.7789,0.544453,0.318247,4,15,0,29.1155,14.7802,8.17046,31.4428,17.5687,-4.18278,13.3599,2.72475,12.7046,12.699,12.9753
-19.1472,0.986744,0.318247,4,15,0,26.5079,3.83572,4.40856,-0.822805,7.54342,13.0938,0.207854,2.69484,-1.96389,2.26214,6.1482
-20.9097,0.959723,0.318247,4,15,0,23.596,9.25363,10.1986,20.595,4.40222,-6.61587,12.4626,3.35689,12.2197,16.8524,7.22867
-25.0768,0.955064,0.318247,3,7,0,27.5209,7.43411,13.3323,22.5441,0.222603,5.00863,7.17523,-4.94027,25.974,15.1857,5.72248
-26.0491,0.99389,0.318247,4,15,0,30.2868,3.25182,10.4404,8.3391,3.31466,3.43144,11.9442,13.1708,-20.2839,4.14691,2.12616
-20.7832,0.962462,0.318247,4,15,0,32.2162,5.73377,7.40558,17.6866,1.42723,-0.510059,4.46525,2.92271,18.605,14.9614,6.38075
-20.7681,0.867093,0.318247,4,15,0,24.6346,7.53277,11.7018,20.1234,10.873,3.00922,-0.523843,-0.406143,9.60676,16.347,4.14295
-21.4408,0.95957,0.318247,4,15,0,25.3616,7.73532,6.10029,21.6981,6.74054,-0.35812,3.56381,2.29777,5.75753,21.6488,16.1739
-20.1961,0.969725,0.318247,4,15,0,25.8785,8.16282,9.2368,22.322,7.33431,-0.367533,7.38296,2.16497,3.50315,20.2744,18.3861
-18.5196,0.993948,0.318247,4,15,0,25.0541,7.71438,6.73983,19.5376,11.8366,4.53902,1.37826,3.50215,0.435202,14.0942,13.0004
-16.5499,0.865681,0.318247,4,15,0,23.2443,5.82987,4.60422,4.88914,4.02772,7.59698,13.4226,7.82586,10.9651,6.9487,6.83841
-16.6787,0.3118,0.318247,3,7,0,26.5091,8.05265,3.47246,4.38493,7.95671,6.68589,13.8461,4.02638,9.46026,2.78496,11.0288
-15.7772,0.936378,0.318247,3,7,0,19.3446,4.62185,3.30076,9.13188,5.46929,3.69678,-2.22227,3.54827,1.51733,9.50899,1.22215
-17.011,0.6715,0.318247,3,7,0,19.5751,3.01196,5.9185,8.54425,6.56041,8.88688,-0.165832,1.33417,-0.200919,11.5699,5.35315
-15.6284,0.889402,0.318247,3,7,0,19.2982,2.51326,4.19568,8.88451,7.13734,0.987766,5.37682,-2.68023,6.18771,5.87772,3.66439
-11.3231,0.705806,0.318247,3,7,0,17.7987,4.21757,2.26588,1.10423,3.54148,4.66343,1.14217,3.2566,2.69207,4.29586,3.36328
-11.3231,1.79235e-07,0.318247,2,3,0,16.5713,4.21757,2.26588,1.10423,3.54148,4.66343,1.14217,3.2566,2.69207,4.29586,3.36328
-18.3033,0.144038,0.318247,3,7,0,20.558,1.34088,2.13939,4.53585,1.45246,5.82028,0.0552609,5.27245,2.99421,7.62826,3.32211
-14.8498,0.259066,0.318247,5,31,0,21.7364,6.40151,4.48438,7.54654,3.26503,6.92695,10.8072,6.19778,8.60237,3.88908,7.56675
-16.4531,0.967344,0.318247,2,3,0,19.3172,4.95026,3.4642,6.48783,3.12287,9.03411,10.2959,8.65369,9.75075,2.57816,5.0591
-19.11,0.354068,0.318247,3,7,0,22.9473,9.66302,7.1678,11.6489,-1.50736,1.94052,13.6533,7.64327,3.17676,11.7334,9.63243
-18.8855,0.995487,0.318247,3,7,0,23.6795,6.75666,4.15742,9.90141,0.905843,3.39405,6.29582,8.49244,14.8539,15.9703,6.7263
-17.8575,1,0.318247,4,15,0,23.3554,7.20226,5.21653,14.0429,15.0749,6.46237,3.16206,2.88214,0.322125,5.10999,11.5544
-19.392,0.859165,0.318247,3,7,0,22.2022,9.5454,4.14733,12.9008,13.701,5.28297,5.83215,3.05201,-0.978072,4.65195,11.4327
-22.6701,0.991302,0.318247,3,7,0,25.015,10.7567,14.459,18.6681,16.0194,7.61405,8.38767,9.76286,1.07955,9.97463,11.8804
-17.828,0.955198,0.318247,4,11,0,26.4567,5.81681,4.0433,14.2204,-1.39803,5.92052,8.86612,2.48674,2.18785,9.01621,11.8643
-20.8749,0.411211,0.318247,3,7,0,23.6951,6.81737,6.86475,-5.56372,13.0972,5.07175,0.716178,3.99341,0.016999,7.17727,6.21428
-22.6072,0.898533,0.318247,3,7,0,24.3651,4.36772,6.99735,-7.31324,14.8746,10.8839,-2.13707,5.85207,-1.00693,6.99676,5.6974
-21.1023,0.996562,0.318247,4,15,0,25.386,5.69288,7.78172,13.5349,-1.7266,0.231492,7.96388,-4.93144,14.413,7.27585,15.9703
-21.3652,0.975943,0.318247,4,15,0,25.0544,7.96355,6.32708,4.55204,16.603,7.63839,3.66638,7.02645,-8.16277,9.25755,4.63276
-20.4024,0.653772,0.318247,4,15,0,28.7791,5.07636,11.8362,14.5902,6.50916,1.808,1.17531,-4.70762,3.15714,7.58188,6.17231
-20.3236,0.936023,0.318247,4,15,0,23.3126,5.62584,12.0728,16.6954,5.02298,2.20985,1.26655,-2.29667,4.94406,9.12692,5.86537
-13.1822,0.968023,0.318247,3,7,0,21.1486,2.76774,2.93842,-1.55399,1.25657,1.61966,5.49486,1.10619,0.999927,4.40661,2.99581
-17.1488,0.832526,0.318247,3,7,0,20.8885,4.57373,6.42354,15.4441,0.337514,4.44665,6.36413,4.70911,1.65632,7.42147,1.61486
-20.0993,0.955542,0.318247,4,15,0,23.8286,5.94497,7.35638,4.7941,17.8787,13.3225,2.17354,0.687215,9.79303,9.51289,7.2322
-16.811,0.986562,0.318247,3,7,0,24.1395,6.93548,4.71024,13.412,3.42086,1.57343,13.8932,8.39566,4.51949,9.38321,11.4632
-16.3507,0.947028,0.318247,3,7,0,21.5534,9.96452,3.92076,14.046,4.52315,2.60986,13.8841,9.73971,6.15524,12.2064,10.0865
-15.3014,0.980384,0.318247,3,7,0,19.2338,7.96318,3.21911,4.22645,11.4114,11.7356,2.49379,6.52794,9.12261,7.00092,7.17314
-13.6552,0.919219,0.318247,3,7,0,17.8442,7.99542,3.14615,12.294,5.66207,4.44463,12.9813,6.63672,6.20489,9.95942,8.6701
-13.6552,0.134433,0.318247,3,7,0,18.8137,7.99542,3.14615,12.294,5.66207,4.44463,12.9813,6.63672,6.20489,9.95942,8.6701
-14.5481,0.926957,0.318247,3,7,0,17.502,6.92645,3.29625,5.48316,11.6898,9.81816,2.52226,3.88641,9.68652,8.10228,7.60807
-13.0494,0.924606,0.318247,3,7,0,17.698,4.90028,2.54195,9.79158,7.00289,2.20818,6.02316,7.943,4.47167,3.67547,6.60419
-13.0494,0.0918606,0.318247,2,3,0,17.7809,4.90028,2.54195,9.79158,7.00289,2.20818,6.02316,7.943,4.47167,3.67547,6.60419
-14.9508,0.589056,0.318247,2,3,0,19.564,6.33205,4.13533,11.6515,4.85378,2.51704,7.61456,6.83102,4.47712,3.02614,2.34296
-16.9486,0.756691,0.318247,3,7,0,21.2496,7.23313,5.36113,9.85495,5.05329,2.64755,10.7383,8.11972,8.05952,1.67017,3.29501
-12.9503,0.428571,0.318247,3,7,0,18.5959,7.85866,3.25624,12.6426,7.0697,4.62216,9.84446,7.92829,9.92968,9.5326,5.62377
-17.4215,0.907184,0.318247,3,7,0,18.1884,9.4142,7.00097,12.1507,8.14923,1.79041,14.6238,7.61612,8.60338,9.04019,10.2349
-19.1916,0.892691,0.318247,4,15,0,24.0542,8.16092,4.04354,1.46576,5.77573,9.50372,3.49217,-2.04645,2.52726,10.7545,7.0698
-19.9355,0.98243,0.318247,3,7,0,22.278,4.08351,6.63213,19.9815,4.05731,4.3555,12.0208,2.16018,7.10921,10.0457,14.0737
-16.7083,0.944289,0.318247,3,7,0,21.4225,6.8939,5.51727,16.9231,2.58954,4.18043,8.24549,2.33633,7.86916,5.66,10.4311
-16.3816,0.656134,0.318247,4,15,0,24.1377,4.32026,6.45253,11.8134,6.93605,0.550646,1.72001,5.86616,3.41675,6.50789,4.95828
-13.2272,0.493,0.318247,3,4,1,22.6677,6.3923,3.41318,7.47598,5.10756,1.00629,3.64115,4.66815,3.2164,6.31641,5.39279
-14.6348,0.918771,0.318247,3,7,0,19.5165,7.88659,4.45187,5.92362,6.42898,9.21985,7.53915,0.837339,5.51718,9.53444,5.74934
-13.9243,0.925518,0.318247,3,7,0,16.0731,6.18041,3.49835,6.16539,7.98524,9.30833,8.6005,1.64446,3.70158,8.76912,2.05203
-18.6143,0.783727,0.318247,4,15,0,21.5104,7.77201,8.65395,14.5717,5.38638,7.82823,7.77968,-0.45994,3.07619,10.7126,17.5886
-18.6305,0.983326,0.318247,3,7,0,21.4228,6.26734,5.56873,7.02175,8.05751,-0.832325,1.45596,6.727,0.262901,11.468,17.7525
-18.0482,0.982633,0.318247,4,15,0,22.2605,7.67911,5.11381,9.57611,6.82855,0.885706,2.79113,5.83856,1.4896,14.7793,17.0253
-18.578,0.824451,0.318247,4,15,0,24.1147,11.9577,5.92698,13.2311,5.24109,3.72285,10.5767,8.54854,0.827006,10.8364,13.0235
-19.342,0.973433,0.318247,3,7,0,21.3302,8.01013,4.4455,11.841,16.9952,12.8474,9.69965,4.93058,3.83674,13.1038,17.0499
-17.9175,1,0.318247,3,7,0,20.7233,11.3344,6.66251,12.9086,5.10714,7.1374,6.0274,3.02062,6.30512,10.5516,16.529
-12.6806,0.726712,0.318247,3,7,0,18.982,5.20759,2.64697,4.60613,6.15165,6.69164,3.81908,2.89349,9.05754,9.84123,4.27635
-15.7302,0.911367,0.318247,3,7,0,17.7241,5.00435,5.31944,8.10229,9.33949,4.15997,5.60674,7.16871,1.58069,9.07068,-0.3616
-22.4524,0.714802,0.318247,4,15,0,26.2129,5.17515,5.72104,9.36096,-3.7855,0.763838,-4.67321,9.41601,10.1275,6.0719,16.8238
-19.3819,0.979592,0.318247,3,7,0,25.717,5.93258,6.81907,13.2599,6.75535,2.78531,-4.89623,-0.856153,3.60089,17.7132,2.989
-23.4,0.89647,0.318247,4,15,0,26.479,-0.211455,7.43203,19.8857,9.96069,6.35173,1.37312,2.90456,-9.14943,-0.818309,-2.13667
-24.8593,1,0.318247,4,15,0,28.2852,0.411027,11.8842,-0.478933,1.65001,-4.41785,4.57323,-3.04236,15.5397,21.0471,18.073
-20.4818,0.980635,0.318247,4,15,0,26.4542,8.47739,6.40481,14.6752,10.6795,-4.90726,5.28893,-0.492073,2.52302,10.2678,-2.30544
-21.2914,0.907566,0.318247,4,15,0,23.6612,-1.25853,9.56381,4.62656,9.26206,-4.13434,6.12537,4.5446,2.90121,15.7915,-3.03059
-21.2005,0.999747,0.318247,4,15,0,24.3406,0.215204,9.18412,3.16051,8.32297,-4.04894,7.16759,3.78706,4.42006,19.1394,-2.35787
-15.5207,0.99418,0.318247,3,7,0,21.7364,1.21633,3.87428,8.54019,2.65784,3.10167,4.34962,-0.925148,-0.882223,1.56586,6.06317
-14.5477,0.73304,0.318247,3,7,0,18.2264,3.30967,3.16766,3.00966,1.9257,4.17184,3.56133,-0.454889,2.96749,-2.0716,5.35954
-16.8528,0.664812,0.318247,2,3,0,18.2657,0.716435,4.03743,2.86236,3.37059,4.67898,6.15877,1.48432,4.39172,-2.86389,4.19564
-17.2528,0.842498,0.318247,3,7,0,22.0484,6.325,3.9321,4.60032,1.73734,8.86888,-1.52371,6.45682,9.15938,9.25452,1.80916
-17.2949,0.874052,0.318247,3,7,0,19.8859,6.62704,4.84057,3.04688,2.1512,9.10467,0.124282,4.81457,9.71977,6.53597,2.04687
-14.3223,0.968621,0.318247,3,7,0,20.4658,7.21618,4.32165,11.8368,4.07248,4.34679,9.94348,2.32486,4.85476,6.99953,6.4227
-15.7652,0.563116,0.318247,3,7,0,17.4037,7.81503,4.89349,13.503,4.87125,2.75867,11.1348,2.01326,7.34222,6.00834,5.82909
-15.5538,0.943766,0.318247,3,7,0,18.3591,5.48821,2.50394,9.78083,8.8427,1.91793,2.19426,9.94341,6.07995,5.48014,8.04198
-15.5768,0.978492,0.318247,3,7,0,18.1151,7.20233,3.83335,10.4153,6.66094,4.82623,2.69954,-0.0592143,8.94081,8.83036,12.5269
-17.5431,0.94123,0.318247,3,7,0,19.2716,5.49736,5.98767,14.2446,7.26419,8.31675,7.33541,-2.20481,8.40934,2.84279,3.2688
