# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = eight_schools_cp_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.98999999999999999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = eight_schools.data.R
# init = 2 (Default)
# random
#   seed = 483892929
# output
#   file = eight_schools_cp.99.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
-8.42254,0.997246,0.0672373,4,15,0,11.364,0.222568,1.36397,-0.901201,0.181978,0.417692,-0.096673,1.05174,-1.14658,2.42287,0.304549
-7.46185,0.959707,0.0672373,3,7,0,10.3258,0.38921,1.41034,0.679144,0.893534,-0.495739,-0.302773,1.5178,-0.0816165,1.13523,-0.628683
-8.78474,0.954015,0.0672373,4,15,0,12.6871,-0.397491,1.31661,0.0911557,0.397991,-0.958374,-1.1669,2.08978,0.112188,0.0467011,0.496599
-12.0224,0.97879,0.0672373,3,7,0,15.4424,0.64437,1.07656,1.58819,2.91311,0.158024,2.00032,-2.01008,0.0640804,-0.772793,0.0615253
-10.1351,0.994767,0.0672373,4,15,0,18.6094,1.26594,1.74249,1.84049,3.26817,-0.279683,1.49334,1.81901,2.16568,3.02462,-1.40496
-10.4661,0.976296,0.0672373,4,15,0,12.8427,1.50654,2.50207,2.22413,0.396281,0.987925,2.19082,2.76614,2.01278,3.30041,0.391604
-13.7604,0.990028,0.0672373,4,15,0,15.1941,2.16969,2.569,0.43333,1.58634,1.10052,0.62724,1.70494,1.63255,7.12336,-2.41973
-15.7612,0.997626,0.0672373,5,31,0,18.6677,1.61886,3.52037,3.63974,-1.63999,-0.399402,3.70364,1.99766,-1.65019,-2.6193,5.50696
-16.5203,0.991459,0.0672373,5,31,0,19.0572,0.853527,3.27525,5.21362,-0.262074,-0.782459,4.2504,2.08842,-2.21097,-2.58137,6.79864
-18.2686,0.989525,0.0672373,6,63,0,24.3349,3.35858,6.30305,8.42396,8.93095,4.56949,-2.28972,-0.819791,-0.554658,10.2093,-4.57265
-24.6268,0.997527,0.0672373,6,63,0,26.1247,2.99415,10.8587,24.1163,4.97594,11.6066,14.1159,-2.89747,-11.9262,11.7593,-9.24131
-16.9247,0.999998,0.0672373,6,63,0,25.8813,7.82051,5.00752,10.4314,7.74876,5.80332,11.4605,4.24399,-1.96111,15.24,5.1649
-18.411,0.994795,0.0672373,6,63,0,21.6676,8.62432,4.63239,16.8269,12.5003,6.00576,1.85985,12.2564,13.9492,12.9338,8.86475
-19.0501,0.991023,0.0672373,6,63,0,25.3815,1.46559,4.26774,-1.24897,-2.71385,-0.541794,9.61633,3.00241,-6.08183,7.2015,2.00487
-20.139,0.991646,0.0672373,6,63,0,24.9632,0.943688,6.43835,3.95939,5.06512,5.73034,-6.512,2.33323,-8.69339,3.21121,7.17078
-20.7626,0.989994,0.0672373,6,63,0,28.5687,-0.0754776,8.4348,3.46227,-0.904096,-6.6493,10.4736,-2.27085,8.48721,5.89097,-4.30255
-19.1494,0.99916,0.0672373,6,63,0,23.3703,2.46544,4.22103,-0.511018,5.76482,-1.55673,3.86045,-6.54103,10.0108,4.49652,-0.601339
-17.3917,0.979883,0.0672373,4,15,0,23.8099,0.241712,6.40733,4.16554,1.8825,-0.555444,2.82049,-4.68155,5.97312,4.77755,2.31032
-17.7782,0.999137,0.0672373,6,47,0,20.7866,2.88578,3.0977,9.42814,8.44991,-3.82475,-1.06589,0.774045,2.96528,4.0707,0.975277
-23.4249,0.992562,0.0672373,6,63,0,27.1349,2.88714,11.0036,5.16055,14.6236,8.78579,8.73507,1.3694,3.61101,-1.53676,-8.60874
-15.6993,0.992719,0.0672373,6,63,0,34.4321,5.12372,3.60015,1.1769,5.78849,1.06799,5.33486,7.89259,7.02264,10.3598,0.234876
-16.96,0.999998,0.0672373,5,31,0,19.304,5.72384,5.2227,3.78657,3.27294,4.43555,3.80994,6.61232,11.534,14.8929,4.6599
-20.4528,0.997628,0.0672373,6,63,0,24.2643,-1.71574,4.08651,6.64172,4.01493,-1.72644,4.21548,-7.57119,-5.78559,-4.87868,-1.2649
-16.4229,0.995835,0.0672373,5,31,0,22.8131,1.91417,5.56141,3.08566,3.83207,0.843847,0.327983,-0.393128,-4.59406,7.3502,-0.68142
-17.5203,0.995689,0.0672373,6,63,0,22.0811,4.44366,5.74734,7.39629,3.44244,4.20515,-0.412976,6.4467,-2.84851,11.9436,11.2898
-14.9606,0.999986,0.0672373,5,31,0,20.614,3.99911,3.0327,12.0677,2.71903,2.30956,4.11684,-0.0247671,2.55875,2.64394,3.1383
-17.0044,0.99359,0.0672373,6,63,0,23.1332,-0.454745,4.71368,4.30479,5.70831,3.17062,1.1366,-0.743125,-2.14955,-0.577167,-4.9884
-16.5641,0.993624,0.0672373,7,95,0,22.9631,3.09225,4.2307,8.82754,1.32123,5.34117,8.09557,3.33618,2.00901,5.00721,11.816
-15.6695,0.998917,0.0672373,5,31,0,18.683,5.84032,2.71071,4.08645,8.768,3.32312,0.788502,-0.54176,3.53343,6.27691,5.07145
-17.0865,0.999829,0.0672373,5,31,0,20.4409,2.92502,5.18983,3.95641,6.2763,-1.57694,7.02661,7.77903,5.50688,1.50831,8.20715
-20.8442,0.997913,0.0672373,6,63,0,25.1566,9.74575,9.72389,21.8682,6.91098,2.55208,-1.00653,-0.35668,2.57478,11.2576,19.5693
-25.0247,0.99799,0.0672373,6,63,0,29.2177,6.131,12.5553,9.17493,6.39499,11.8596,13.2335,3.51633,-2.33935,34.8186,9.62689
-17.77,0.999557,0.0672373,6,63,0,26.3794,10.8095,4.51817,14.7468,6.8113,14.1724,5.23733,3.42124,4.38396,6.93289,13.2766
-19.4142,0.99685,0.0672373,6,63,0,22.6146,6.4776,6.04625,10.4942,13.8907,-1.64683,11.8214,11.6469,5.39504,16.9349,4.67879
-20.61,0.997861,0.0672373,6,63,0,23.9599,10.5878,6.27924,5.43176,12.363,2.74003,12.2372,15.8239,5.68961,21.0473,5.90545
-19.69,0.998023,0.0672373,6,47,0,22.829,10.2935,6.53208,9.69241,9.4914,2.46061,11.8451,11.7614,4.0316,23.9422,7.66278
-15.0664,0.9902,0.0672373,5,31,0,23.335,11.0538,3.23049,14.6202,12.3825,14.1433,13.5303,10.4936,5.64395,11.4158,6.78787
-13.8949,0.999951,0.0672373,4,15,0,15.9298,10.9078,3.04935,14.8747,12.9766,12.6047,11.4124,10.7925,6.65735,11.4011,6.89661
-13.5362,0.995887,0.0672373,5,31,0,16.5171,10.0392,2.99195,11.7178,12.6657,7.9354,10.9692,9.94638,5.50318,13.1255,6.33434
-14.9003,0.992289,0.0672373,5,31,0,17.5957,8.65103,3.32973,14.5568,9.70756,7.70631,11.1785,1.88733,9.67898,11.7802,6.63143
-11.6475,0.99651,0.0672373,6,35,0,17.1433,11.7212,2.85975,12.8963,10.1938,12.3078,10.4197,9.94747,13.4177,11.497,13.4141
-10.863,0.984861,0.0672373,4,15,0,20.9521,11.3981,2.38753,11.4576,11.9856,11.3457,10.624,8.29286,13.1166,10.6519,13.1643
-8.80696,0.999576,0.0672373,4,15,0,12.3469,10.5157,1.71069,9.62076,9.74962,11.3798,12.2143,9.30624,12.2166,11.3025,9.87396
-6.69728,0.997618,0.0672373,4,15,0,10.9327,11.5449,1.07679,12.4605,11.262,11.1598,10.7518,12.2436,11.8256,9.98098,10.4268
-8.79595,0.972273,0.0672373,4,15,0,11.9201,10.7303,1.15972,10.9218,11.5613,11.8702,11.5785,8.22095,12.4628,10.4823,11.2157
-7.95331,1,0.0672373,4,15,0,12.1971,10.8549,1.19852,11.3516,12.043,10.1873,9.16464,8.80217,11.9693,11.0249,10.4665
-6.0325,0.993253,0.0672373,3,7,0,9.85251,9.81828,1.33015,8.99551,10.8339,9.81105,10.0036,9.88776,10.3557,10.7555,10.5529
-4.18093,0.835705,0.0672373,5,19,0,10.1211,11.6874,0.866959,11.9813,12.3142,11.1304,11.9274,11.3109,10.6538,11.1869,12.2983
-8.23255,0.898843,0.0672373,5,23,0,11.0395,12.9533,0.619689,13.28,12.6668,12.9884,14.3936,13.1604,14.0661,13.3639,11.5576
-9.94981,0.994916,0.0672373,2,3,0,14.4821,13.0808,0.611325,12.9219,11.7468,13.5186,13.9759,13.5063,13.9771,13.2896,11.3514
-6.99662,0.956868,0.0672373,2,3,0,12.9704,12.911,0.685887,13.3191,11.3537,13.1457,14.0012,13.5112,13.3274,12.9286,12.0164
-6.49645,1,0.0672373,3,7,0,8.5684,13.0172,0.688515,13.5377,11.381,12.9375,13.8965,13.7371,12.8796,12.9794,12.3337
-3.41825,1,0.0672373,3,7,0,8.32652,12.7004,0.676465,12.4706,12.906,11.7577,12.8183,13.3207,12.7106,13.0696,13.3803
-3.62432,0.686363,0.0672373,6,35,0,7.505,14.1848,0.608711,14.0144,14.0899,14.6881,13.7433,14.5132,14.9726,14.8958,14.1527
-5.4896,0.563197,0.0672373,3,7,0,14.9385,14.2853,0.79117,13.6474,14.7543,13.6893,13.597,13.7828,13.9741,13.2869,14.8838
-6.96859,0.776584,0.0672373,4,15,0,9.93365,14.4507,1.01177,14.7299,12.7167,14.2106,14.6893,14.3762,14.2826,15.58,14.8418
-9.57553,0.919116,0.0672373,3,7,0,12.6855,14.7841,1.13874,14.279,14.1145,14.2716,15.4378,15.4799,12.2531,16.0864,14.751
-10.4161,0.978575,0.0672373,4,15,0,13.685,15.0347,1.09893,14.4324,14.1318,14.2448,16.3563,15.4097,12.3539,15.9074,14.7808
-9.50835,0.940902,0.0672373,4,15,0,15.5441,15.1405,0.966123,16.1211,14.5874,15.8199,14.5925,14.3312,17.4308,15.5897,14.5737
-10.1401,0.878388,0.0672373,3,7,0,14.8397,14.3947,0.91356,14.1032,15.0735,13.9283,15.7985,15.8643,13.3584,14.9875,16.1872
-8.59792,0.992342,0.0672373,3,7,0,13.0531,14.4916,1.05498,14.0348,14.9954,14.6343,16.2027,14.9021,12.9394,15.1263,15.4872
-10.1366,0.974484,0.0672373,3,7,0,13.937,15.4454,0.967192,13.9783,14.2793,15.5594,15.054,15.6137,14.283,17.5545,15.101
-13.391,0.837999,0.0672373,4,15,0,16.2445,15.6469,2.55501,17.4365,16.7991,13.5846,15.195,14.5703,15.0274,12.4353,15.2903
-14.7819,0.996863,0.0672373,4,15,0,15.6401,15.354,2.73935,18.9791,17.3297,12.1839,14.6752,14.5371,14.2784,12.1696,13.9072
-14.3253,0.97936,0.0672373,5,31,0,18.6549,13.3795,2.82049,9.67641,14.8839,10.3077,11.7251,14.817,12.6216,15.7214,15.3672
-14.0508,0.959931,0.0672373,5,31,0,19.8576,13.458,3.30371,12.3128,13.3228,14.4427,17.2906,11.3133,14.4915,14.3475,11.7932
-14.6434,0.994316,0.0672373,5,31,0,19.4304,16.1506,2.17906,17.7901,17.7838,15.194,12.5672,14.5749,17.2436,15.631,19.5595
-11.8486,0.99898,0.0672373,5,31,0,18.1363,10.5281,2.08569,11.0704,9.64141,11.9409,14.2019,11.1046,8.99149,12.8805,8.18151
-10.7132,0.97919,0.0672373,6,63,0,17.4324,9.17974,1.15552,10.4691,10.6476,9.06588,7.55325,9.54143,11.2854,8.72358,11.7623
-10.225,0.978888,0.0672373,4,15,0,15.2185,10.5293,1.16857,10.4958,11.2559,10.6073,11.6346,9.93615,7.83387,9.86346,7.91646
-7.65268,0.998733,0.0672373,4,15,0,13.7738,9.43061,1.22988,8.33308,8.55724,9.69079,10.6397,10.7542,11.0293,10.4695,9.22668
-9.35505,0.974601,0.0672373,4,15,0,13.375,10.8238,1.53545,11.745,7.51095,10.9033,11.7236,9.96594,10.6992,12.3519,11.3544
-9.39946,0.952497,0.0672373,6,55,0,16.4599,7.71345,1.45148,10.088,7.79497,9.03495,7.24495,7.54701,7.29819,5.7699,5.37661
-10.9572,0.979959,0.0672373,4,15,0,14.5865,7.93392,1.96758,5.22083,6.44081,5.75819,8.10211,7.47067,7.63254,10.631,10.4447
-10.4285,0.994902,0.0672373,4,15,0,14.552,8.33609,1.8918,10.7684,7.84059,11.7044,8.2564,7.7316,8.24775,6.36826,7.67305
-9.90511,0.99846,0.0672373,4,15,0,13.4956,9.03812,1.63864,9.50551,8.63061,7.1239,9.90013,10.7677,7.56837,10.0272,11.998
-9.58763,0.983956,0.0672373,4,15,0,14.1627,8.61939,1.83465,9.72927,8.41711,9.52279,9.14266,9.60298,6.51732,8.66505,11.7546
-5.82842,0.997517,0.0672373,4,15,0,12.3426,9.1895,0.983583,10.11,8.53797,9.43256,10.0424,8.99067,10.1081,10.8492,8.4514
-5.43923,0.703294,0.0672373,6,63,0,12.4213,10.7913,0.920553,10.3896,11.6947,10.495,10.0442,10.7485,10.0428,9.45539,11.5927
-7.32838,0.620253,0.0672373,6,55,0,13.6446,12.0062,0.451618,12.0217,11.5442,12.1115,12.3663,12.2228,12.5403,13.7092,11.5733
-4.46568,1,0.0672373,3,7,0,10.3981,12.2055,0.469766,12.6022,12.5443,12.6596,12.0885,12.2658,12.3685,10.8502,12.7067
-3.18964,0.652077,0.0672373,3,7,0,8.98063,12.7855,0.600048,11.9594,12.5119,12.6408,12.6418,13.2994,12.5999,13.7151,12.6478
-2.37612,0.898774,0.0672373,4,15,0,7.57628,13.6194,0.635558,14.329,13.2965,13.8125,13.8599,13.4576,13.5683,13.1685,13.3418
-1.57859,0.662965,0.0672373,3,7,1,5.821,13.6931,0.448401,13.3799,13.2704,13.5139,13.9368,13.4073,13.8543,14.4903,13.9063
-1.57859,0.38374,0.0672373,2,3,0,9.42599,13.6931,0.448401,13.3799,13.2704,13.5139,13.9368,13.4073,13.8543,14.4903,13.9063
-1.57859,0.545345,0.0672373,2,3,0,3.80439,13.6931,0.448401,13.3799,13.2704,13.5139,13.9368,13.4073,13.8543,14.4903,13.9063
-1.5485,0.859565,0.0672373,3,7,0,6.13782,14.2641,0.447293,14.7912,14.737,14.2817,14.1186,14.6298,14.3631,13.7953,13.9823
-1.51845,0.995483,0.0672373,2,3,0,3.68525,14.2637,0.425397,13.88,15.0691,13.9577,14.3389,14.0639,14.1945,14.5408,14.2066
-2.47875,0.286068,0.0672373,2,3,0,4.95613,14.221,0.42138,14.3471,14.8832,13.834,14.2508,13.7765,13.949,14.2913,13.4916
-2.47875,0.193414,0.0672373,2,3,0,6.54694,14.221,0.42138,14.3471,14.8832,13.834,14.2508,13.7765,13.949,14.2913,13.4916
-1.81731,0.883414,0.0672373,2,3,0,4.64708,14.0335,0.44034,13.2038,14.0502,14.432,13.7752,14.0081,13.8835,14.4583,14.2208
-1.81731,0.0058633,0.0672373,2,3,0,10.4483,14.0335,0.44034,13.2038,14.0502,14.432,13.7752,14.0081,13.8835,14.4583,14.2208
-1.81731,0.158505,0.0672373,2,3,0,5.32246,14.0335,0.44034,13.2038,14.0502,14.432,13.7752,14.0081,13.8835,14.4583,14.2208
-0.257558,1,0.0672373,2,3,0,2.46319,14.0055,0.435583,13.5245,14.1133,14.1977,13.9057,13.5447,14.1149,14.2878,14.061
-0.257558,0.525076,0.0672373,4,15,0,8.23976,14.0055,0.435583,13.5245,14.1133,14.1977,13.9057,13.5447,14.1149,14.2878,14.061
-0.468589,0.589397,0.0672373,2,3,0,6.26358,13.876,0.419104,14.4747,13.613,13.7675,14.1826,14.2338,13.9544,13.6614,13.929
-0.468589,0.50515,0.0672373,2,3,0,5.57351,13.876,0.419104,14.4747,13.613,13.7675,14.1826,14.2338,13.9544,13.6614,13.929
-0.468589,0.000859602,0.0672373,3,7,0,3.90971,13.876,0.419104,14.4747,13.613,13.7675,14.1826,14.2338,13.9544,13.6614,13.929
-0.468589,2.41909e-07,0.0672373,1,1,0,5.2014,13.876,0.419104,14.4747,13.613,13.7675,14.1826,14.2338,13.9544,13.6614,13.929
-0.468589,0.04396,0.0672373,2,3,0,12.7885,13.876,0.419104,14.4747,13.613,13.7675,14.1826,14.2338,13.9544,13.6614,13.929
-0.468589,0.258841,0.0672373,2,3,0,7.42129,13.876,0.419104,14.4747,13.613,13.7675,14.1826,14.2338,13.9544,13.6614,13.929
-0.468589,0.0981809,0.0672373,2,3,0,5.40185,13.876,0.419104,14.4747,13.613,13.7675,14.1826,14.2338,13.9544,13.6614,13.929
-3.12377,0.486213,0.0672373,2,3,0,7.44913,14.116,0.520236,13.4584,14.1932,14.4716,13.9256,13.59,14.2245,14.8444,14.6475
-5.38697,0.661581,0.0672373,3,7,0,10.3737,13.585,0.809061,13.1988,13.5625,12.8321,14.7807,14.3903,13.3441,13.1333,13.4644
-7.10905,0.773807,0.0672373,3,7,0,10.5525,13.6155,0.86506,15.0886,13.9157,13.2392,13.1227,13.5251,14.1168,13.8941,11.9362
-7.60869,0.916767,0.0672373,4,15,0,11.9405,13.9898,1.26849,14.4645,14.249,14.3605,15.3955,12.3886,14.0321,13.824,14.176
-8.89648,0.97752,0.0672373,4,15,0,10.6032,14.4746,1.30007,14.7268,15.2098,13.8875,14.5332,13.7959,12.977,16.1903,15.9174
-10.4028,0.864518,0.0672373,4,15,0,17.1844,13.9403,1.33774,14.7007,15.4163,14.5505,14.2135,14.2917,12.1562,16.0382,15.6799
-9.86261,0.993976,0.0672373,4,15,0,15.1799,15.1482,1.22009,16.0445,15.5203,15.7467,16.3665,15.3974,17.4843,15.0291,14.8733
-9.27195,0.682618,0.0672373,5,23,0,16.6781,15.342,1.61906,15.031,15.0492,14.6885,15.9322,14.7058,16.1952,14.3848,15.2627
-9.62261,0.822957,0.0672373,5,19,0,11.9648,15.81,1.56366,15.0846,15.0483,14.7718,15.558,14.9475,16.3752,14.5413,15.3096
-7.93031,0.797709,0.0672373,4,11,0,17.5269,15.0161,1.03143,15.7294,15.5893,14.5898,15.8076,14.4661,16.1419,13.5808,15.1726
-5.59077,0.929848,0.0672373,7,79,0,12.7254,3.37514,1.0626,3.64201,2.89074,3.41893,4.80668,3.1098,2.51153,4.49703,4.40678
-3.4749,0.978863,0.0672373,3,7,0,8.20504,3.03146,0.70804,3.16775,3.8387,3.38447,2.21305,3.48887,3.65403,2.58509,2.34545
-4.90933,0.473289,0.0672373,7,71,0,10.3104,6.53017,1.17485,6.57266,6.37284,7.81064,7.45496,6.50507,6.13956,7.28514,6.88326
-11.0315,0.79405,0.0672373,6,55,0,17.9331,12.3808,1.99016,11.5153,12.5683,9.45571,11.3447,12.366,12.2975,11.7434,9.40702
-12.8217,0.989623,0.0672373,5,31,0,15.5434,9.01967,2.17639,9.82766,11.2547,9.85297,7.96304,8.77069,7.49245,10.3109,14.7979
-15.4777,0.961676,0.0672373,3,7,0,17.858,9.35104,1.89342,9.92664,10.0784,9.14375,7.38899,7.70489,5.85782,9.77549,15.8036
-12.0843,0.993596,0.0672373,4,15,0,17.82,8.86435,2.0884,9.21653,7.85058,7.87259,10.1707,11.3038,9.89624,8.85646,4.26907
-13.156,0.995234,0.0672373,5,31,0,15.9251,8.58424,3.19295,8.441,9.87176,9.00946,6.58484,4.19478,5.12599,9.42762,12.9953
-15.0792,0.989505,0.0672373,5,31,0,20.4697,6.1186,4.63142,6.00868,5.15082,4.65808,9.24085,6.47118,8.82561,8.57881,0.103663
-13.528,0.999977,0.0672373,5,31,0,18.1978,6.54582,3.06994,9.42608,6.8735,7.12563,4.99145,8.98495,8.76651,7.3127,1.11734
-12.6833,0.99972,0.0672373,5,31,0,17.3257,3.97315,2.25019,5.49134,2.98669,4.14881,4.50156,1.98751,0.318181,4.06269,8.89693
-11.4719,0.926721,0.0672373,5,31,0,18.8554,4.18505,1.96858,7.23656,2.22868,4.80936,4.24497,1.33429,2.44438,5.80152,6.94348
-17.8009,0.934324,0.0672373,4,15,0,20.1442,5.11711,1.7067,9.63033,1.98266,4.34971,4.84505,0.858802,2.0884,3.96031,8.16588
-23.1557,0.99532,0.0672373,5,31,0,25.255,0.148489,9.86191,-9.09289,5.84812,-1.23789,-1.2702,4.3385,3.99307,3.51528,-8.10065
-23.9051,0.996403,0.0672373,5,31,0,26.2575,-3.26622,4.84164,-5.66711,9.21925,-7.4849,0.41424,0.0301321,1.77295,7.55556,-10.5421
-23.4391,1,0.0672373,6,63,0,27.0973,1.91383,12.2161,22.2803,2.61025,13.4715,11.063,3.77557,3.57307,7.06299,19.8775
-22.7132,0.999145,0.0672373,6,63,0,28.3559,6.03822,8.87882,30.4046,12.5076,-1.24774,5.94121,-4.61945,7.68094,9.67703,16.5841
-20.9352,0.999898,0.0672373,6,63,0,25.1396,6.43756,7.1632,15.3917,15.4923,1.65218,2.41633,-9.41372,3.99395,14.517,4.39625
-19.1529,0.9995,0.0672373,6,63,0,26.4911,-2.11022,5.46765,3.93682,3.7679,1.23134,0.455859,-6.26791,-8.53111,-1.30589,2.56387
-22.5247,0.962353,0.0672373,6,63,0,28.6587,-1.23817,11.7466,4.8181,3.88016,3.57926,1.04748,-4.43923,-7.9187,-0.826367,3.18546
-30.0789,0.993859,0.0672373,7,127,0,34.6201,2.36559,32.3039,9.99692,-10.2207,8.44649,-0.701507,-4.49539,-0.701555,14.6518,8.34062
-25.7524,0.992617,0.0672373,6,47,0,34.9159,8.19046,4.87976,12.3449,0.115914,13.6892,-5.41212,-5.57656,3.55625,15.6333,9.41975
-21.5673,0.966289,0.0672373,4,15,0,30.2193,7.44267,8.47541,11.6333,0.581584,14.2557,-4.72924,-5.83782,4.63444,14.6301,10.434
-21.3625,0.999996,0.0672373,6,63,0,25.6554,8.86213,8.46814,20.0539,9.71889,-5.13845,10.6732,9.13496,14.7952,22.0118,11.0442
-16.3694,0.999393,0.0672373,6,63,0,23.9843,6.90927,3.49586,5.72046,4.11309,7.70466,6.13191,-0.839698,4.52655,2.62915,11.1857
-14.5645,0.999368,0.0672373,5,31,0,20.2782,4.49533,4.28167,8.24453,2.8248,-0.587642,2.90762,7.04935,7.19555,7.12722,4.60614
-15.9462,0.994666,0.0672373,6,63,0,20.8492,3.3467,5.25999,7.15311,7.50093,2.87343,2.47357,-1.1062,2.29001,9.23407,-2.40636
-20.1378,0.995653,0.0672373,5,31,0,22.3128,3.98837,5.18829,6.2168,4.7496,7.85412,-9.76053,3.36577,9.17319,8.92479,3.0422
-22.2054,0.999983,0.0672373,7,127,0,24.651,12.0235,7.9077,30.1633,16.7898,3.30579,3.17233,12.8123,4.39325,17.3944,13.144
-27.2703,0.998525,0.0672373,6,63,0,30.05,15.2662,10.7763,34.4374,18.7884,16.741,5.52283,18.4712,8.85431,12.9052,-5.04433
-30.6448,0.997392,0.0672373,7,127,0,39.1624,0.812291,23.632,36.2306,0.73919,-1.78391,5.41254,-17.5152,-9.35632,16.1605,38.0934
-33.475,0.998536,0.0672373,6,63,0,37.102,-2.78009,25.4693,49.0699,-3.48356,-18.0781,9.48982,-7.66771,-10.9862,21.2512,41.4098
-32.7674,0.99951,0.0672373,7,127,0,37.2369,1.16168,22.1833,40.1054,6.68074,-13.1247,1.78431,-5.67639,-16.9872,12.9824,50.3968
-26.6262,0.995191,0.0672373,7,127,0,40.9591,5.37348,8.26629,21.1533,-1.27863,5.19276,6.06731,-0.545262,13.3945,-4.34204,-14.0483
-20.0914,0.997968,0.0672373,6,63,0,29.8243,3.38091,5.76684,14.1114,11.3693,-0.635783,-1.82934,2.85359,5.96915,4.14557,15.033
-18.3955,0.99364,0.0672373,6,63,0,23.1978,5.6987,8.75704,17.3917,7.54847,5.25681,5.02405,2.6724,3.21644,7.17586,13.0399
-20.1394,0.998955,0.0672373,5,31,0,21.8425,4.50394,7.09324,19.1814,7.0834,9.2347,4.2165,1.66489,4.68057,2.19419,16.6619
-20.6975,0.997756,0.0672373,6,63,0,23.8595,4.37419,6.67565,20.7978,6.8029,11.534,4.35225,3.55899,8.22673,3.10024,14.0909
-23.9934,0.99813,0.0672373,6,63,0,28.759,3.6878,11.1799,-5.72851,5.36321,4.38392,5.429,9.06807,-3.66318,24.7358,3.57396
-21.7731,0.984715,0.0672373,6,63,0,31.5531,5.86689,9.52186,2.67824,18.5133,6.85497,11.0207,6.08322,0.358674,4.21075,0.00242511
-14.8947,0.999122,0.0672373,6,63,0,24.3951,8.19627,3.15447,10.9787,4.01958,5.09063,6.06144,4.29578,12.9781,10.6191,10.7955
-15.8003,0.995263,0.0672373,5,31,0,19.7034,8.21396,4.15003,8.25882,3.96931,6.50405,11.7415,3.49035,11.3025,14.0661,4.06469
-13.1622,0.99957,0.0672373,5,31,0,17.9415,4.75613,2.07604,4.63559,8.92684,9.06285,3.5301,6.17629,3.58353,3.67015,5.19766
-13.259,0.930704,0.0672373,5,31,0,22.0401,5.15746,2.38136,4.44583,9.35837,8.59458,3.01726,6.33619,3.38068,3.04903,4.5773
-15.7825,0.989255,0.0672373,7,95,0,20.5148,10.119,4.46648,12.7775,4.81745,5.60279,13.2543,7.42592,12.979,14.8089,11.9201
-19.747,0.992562,0.0672373,5,31,0,22.6842,12.2335,7.39886,10.595,20.1002,13.8149,6.85924,9.62477,7.39388,9.11339,9.24553
-15.282,0.998767,0.0672373,5,31,0,22.7791,8.40058,1.70577,10.218,8.06896,5.9746,7.78013,10.7628,5.53903,13.7867,9.60116
-15.6354,1,0.0672373,4,15,0,19.867,9.16302,4.14936,11.1562,9.08979,11.5437,8.9143,9.49434,6.61549,3.90106,3.76858
-12.5294,0.998839,0.0672373,5,31,0,22.2887,9.98274,1.50006,6.8682,8.75184,6.8152,8.91957,8.0477,10.5493,11.5665,11.4038
-12.4399,0.996821,0.0672373,4,15,0,22.329,9.96358,2.653,7.92817,6.80123,7.78919,10.1875,6.94408,10.2866,12.2109,12.8725
-13.8171,0.994,0.0672373,4,15,0,16.969,9.9877,2.35086,10.5502,5.1509,12.4906,12.5445,9.08955,9.85853,10.8632,13.7909
-12.6747,0.997073,0.0672373,5,31,0,16.9078,8.99928,3.05491,5.7819,10.4665,7.06505,8.72555,7.79863,10.7061,6.99145,11.06
-8.41487,0.999854,0.0672373,5,23,0,15.7101,11.3293,1.42198,11.5792,12.6429,12.3222,11.9166,10.3132,11.2958,13.3943,9.77127
-8.02454,0.999386,0.0672373,4,15,0,11.0614,12.3611,1.36436,13.6638,11.7416,12.1871,12.6426,12.1997,12.6031,11.6362,14.6125
-9.71829,0.941611,0.0672373,3,7,0,17.5476,12.4279,1.23328,11.6452,12.9334,13.3821,12.3222,10.4082,13.3183,11.1517,14.7049
-9.07849,0.987464,0.0672373,4,15,0,13.4405,12.807,1.294,14.2409,13.3882,14.4263,13.0728,13.1632,11.4414,11.5669,11.3237
-4.59187,0.996259,0.0672373,6,39,0,11.4518,10.2497,0.801385,10.0086,10.1024,10.2289,9.43853,8.87577,10.9486,10.7647,11.1255
-7.29851,0.948576,0.0672373,4,15,0,10.1387,10.0708,1.21512,9.42703,12.1538,10.4577,9.83569,10.5844,9.31906,8.71564,9.73513
-9.52704,0.958861,0.0672373,4,15,0,13.6318,10.5499,1.15778,10.3471,9.73169,11.3931,10.6535,13.0882,10.1951,8.40232,10.7932
-11.0719,0.974209,0.0672373,4,15,0,13.7588,11.1444,1.30057,10.0052,9.59547,12.0343,10.1138,12.9026,11.2575,8.14409,10.7535
